Time,T,dT,EdT,STV,EdE,dSTV
2013-12-12 18:54:27,26.662994538193797,2.201878980890287,4.848271046486449,10.675306110917468,-0.07246707671199015,-0.1792235172111969
2013-12-14 15:44:06,27.611963065327185,-0.3039419266235086,4.940651741246059,10.647227744569413,0.25722846623121054,0.12306678451508724
2013-12-15 08:43:45,26.05511068494678,0.6496739472249224,5.36272797894887,10.921439679947643,0.7168072873710605,0.6457846351499219
2013-12-16 06:16:34,28.91131095977703,1.0057526221886324,6.37426631598818,11.938797014869257,0.8141515781197297,0.266492466813828
2013-12-16 11:20:27,28.066615929324044,-0.7853437586179375,6.991031135188329,11.454424613575299,0.3104805351718958,-0.24205028726689104
2013-12-16 12:38:24,27.340623442541155,0.06477847747239629,6.995227386331972,11.454696440335475,0.0025414642175669577,0.00014911473124001873
2013-12-16 21:44:50,28.196172884268837,0.02977712698518964,6.996114063623463,11.454722843037779,0.0011522196982736155,-1.3490276044691996e-05
2013-12-17 18:56:32,27.400177696511534,-0.03765318187159572,6.997531825728519,11.454669459783386,0.08591021372337693,0.03514429727522028
2013-12-18 17:34:41,28.120866520525645,0.41279857720406277,7.167934491070217,11.525011437588219,0.09436884660121247,0.03641233352050488
2013-12-19 18:07:20,28.22577485091966,0.13540689738977996,7.186269518930944,11.527494126824395,2.6025963143707185,5.907690802347856
2013-12-19 21:41:34,28.391680315305205,2.277467365491921,12.373127119811654,23.34039304228393,3.2210077233377064,5.203348771122861
2013-12-21 06:56:33,32.7807095819035,-1.1203382729313063,13.628284965606356,21.934191669070117,4.373056150191968,-10.954325058168271
2013-12-25 18:34:58,26.151003769442593,-2.7369608061843405,21.11923942019559,1.4317429259473897,3.973245311256764,-10.097495903107635
2013-12-26 09:58:43,27.30678796953482,0.6749341952548367,21.574775588119884,1.7391998628548453,0.23159292820208144,0.1533939380237156
2013-12-28 11:16:09,27.500872159952266,-0.08746249756249647,21.582425276599754,1.738530801994821,2.517666108688706,5.636324624538256
2013-12-29 18:06:56,27.131862974409827,2.242249435031157,26.610107805497297,13.011849111931356,2.758155739157152,5.807439857159543
2013-12-31 16:59:03,31.98537103001458,0.69901999214383,27.098736754914057,13.353410516313907,2.6547302269081836,-5.121622615930205
2014-01-04 20:20:34,28.529902958697487,-2.1956392017814785,31.919568259313664,2.7686038800709465,2.8776236499227217,-5.744030695904841
2014-01-04 23:53:30,27.594092626451623,-0.9666518481055313,32.8539840547595,1.865349124504226,0.7560471766547892,-0.6711601572881921
2014-01-05 06:33:06,26.596599262486425,-0.7600516810479014,33.43166261262324,1.4262835654945623,0.31589936533589835,-0.2132375906080638
2014-01-06 19:46:49,26.07398926435582,0.23263742778851437,33.4857827854313,1.4388739432880984,0.4702549646736216,0.42355551884952003
2014-01-08 03:49:36,27.061874118063454,0.9414827436226254,34.372172541970485,2.2733946031936023,0.812205936385805,0.10024952197343096
2014-01-09 16:50:16,27.95695475160107,-0.8590821359057692,35.11019465820291,1.6393729872349603,0.4254337317885586,-0.33596457294203963
2014-01-11 21:00:25,25.343709846251915,-0.3359246155682829,35.2230400055476,1.601465457309523,0.23469248812455135,0.08749281598817182
2014-01-12 03:00:40,27.285105520464505,0.5971093944198245,35.57957963445201,1.814358619211304,0.18961970660363292,0.10815660650358161
2014-01-12 18:10:45,26.537928635091564,0.15066447591538612,35.60227941875487,1.8177786703166863,0.4212055645863657,-0.36936474111133566
2014-01-15 11:14:58,27.586434472295277,-0.9053791166521759,36.42199076362474,1.0756291369886326,0.5072337168404992,-0.4140488449549834
2014-01-15 19:53:47,24.727170401787212,-0.44131178186303366,36.61674685243587,0.9896809804067195,0.2598262260603299,0.04962086702821933
2014-01-17 00:11:37,26.70381090856921,0.5699968099117161,36.9416432157454,1.1748708710450713,0.20049636491854272,0.08209913713914396
2014-01-17 23:53:21,25.867164021610645,-0.27585569874039884,37.01773958227295,1.1538792546850074,0.3319312967660899,0.21481236497285294
2014-01-18 01:09:16,26.152099511088412,0.7666591335167343,37.60550580927758,1.6044956009907771,0.35844425190651563,0.20210903947719405
2014-01-18 13:48:54,27.400482288644113,-0.35933588299584507,37.73462808608598,1.5580973336393955,0.9026704575206352,-1.108289736460629
2014-01-18 20:43:37,25.433427745096722,-1.2946886259764803,39.41084672431885,-0.6120838719304811,0.9155981922405481,-1.0545853930204088
2014-01-19 02:55:31,24.811105036691153,0.39367213039308346,39.56582447056708,-0.5510734524014221,0.7300255579513468,0.7759618646316375
2014-01-19 16:00:34,26.22077200588289,1.1423980784535939,40.870897840221545,0.9398398573327938,0.6611416179012082,0.7465855048823204
2014-01-20 19:51:47,27.09590119359834,0.13118637943000522,40.888107706369496,0.9420975573632189,0.421875243633572,-0.37459287508535605
2014-01-21 07:16:52,26.4831447647429,-0.9091427946803492,41.71464832748869,0.19065410716208175,0.6029690988317711,-0.49256718250303566
2014-01-21 09:52:28,25.277615604237642,-0.6159525765384455,42.09404590403304,-0.04303680764285245,0.22148479338898497,-0.12485981877751909
2014-01-24 19:54:38,25.25123961166601,-0.25213490482997436,42.15761791426666,-0.059065530392956436,0.04576579703214634,-0.010351939091136297
2014-01-26 23:07:33,24.773345794577693,-0.16721119529108996,42.18557749809733,-0.06374068582512504,1.095519042019614,1.5883263240018617
2014-01-27 19:47:31,24.91681722108383,1.470740799804151,44.34865599830589,3.117587117610767,1.3863084857077403,1.8286062188434085
2014-01-29 08:54:49,27.714827394185996,0.7807294481489269,44.95819446951281,3.593471751861692,1.3969192670054973,-1.376187468784971
2014-01-30 22:31:23,26.478276117381682,-1.4779377736576294,47.14249453231688,0.365212180040825,1.494848739835426,-1.252732112051165
2014-01-31 02:19:28,24.758951846870737,0.8974393666798797,47.94789194918366,1.0880075277593622,3.0980861472849845,6.6195596281208635
2014-02-01 16:54:19,28.27315485074144,2.3218042289786602,53.33866682688685,13.604331436282552,5.409703341908607,-0.06603788271091093
2014-02-03 19:33:46,29.402560304828057,-2.329942446953149,58.76729863300088,0.9559317623375403,2.724716639829097,-6.325699905694093
2014-02-04 06:03:19,23.613269956835143,-0.14422715952332865,58.788100106545045,0.9529316248943653,0.5799117751193208,0.6063104573355576
2014-02-05 02:31:10,29.1141059857814,1.0672497724031036,59.92712218323952,2.1685526770086554,4.587468806010946,-10.782171775591808
2014-02-10 00:57:00,25.74776950164135,-2.834769044442144,67.96303771856694,-20.61141192628925,4.1498192686502975,-11.457698414546506
2014-02-11 19:42:15,23.444567896897112,-0.5135396790640243,68.22676072054011,-20.746844152084357,0.37667787187199764,0.10359111266484078
2014-02-12 23:28:30,24.720690143513302,0.6997376235210044,68.71639346231093,-20.40422970095957,0.2973680292740326,0.15427016620688505
2014-02-13 19:01:07,24.84404314393912,-0.32419641697164003,68.82149677908818,-20.438303819670587,0.5027409747533724,-0.4442139737207338
2014-02-13 21:38:44,24.072297309570022,-0.9488828340366897,69.72187541181768,-21.292657648401036,0.4629929986165848,-0.42922579816922024
2014-02-14 07:23:34,22.94627747586574,-0.16002301241905492,69.74748277632135,-21.296755416009027,0.015751881180371186,-0.0022752701208474946
2014-02-14 19:53:46,23.752251284731912,-0.07678800594537094,69.75337917417842,-21.29720818864273,0.04397766765571731,-0.011979659701800927
2014-02-15 04:08:26,22.792701463975,-0.2864593120398755,69.83543811163278,-21.32071473541263,0.3580870977899977,0.24072401042191416
2014-02-16 23:48:32,23.17933266065216,0.7963135425984103,70.46955336975842,-20.815760167798903,0.5814266433271555,0.06024300823353457
2014-02-23 16:35:01,24.38532854917182,-0.7271437468126098,70.9982913982871,-21.20022871894556,0.7425370047793507,-0.659846383859426
2014-02-23 22:47:53,21.72504516702694,-0.9779243227520364,71.95462737931712,-22.135452935517755,0.511092850928982,-0.45916319385902504
2014-02-24 09:02:53,22.429479903667747,0.2566120044501936,72.02047710014506,-22.11855510666361,0.0716979944045093,-0.0023482908131953195
2014-02-27 09:29:03,22.23826917592733,-0.27847130548958,72.09802336812614,-22.140149517144145,0.11481427116336107,0.018857110156892176
2014-03-01 05:11:33,21.872537292688587,0.38997727413996586,72.25010564247178,-22.080840886349826,0.30353482040293045,0.18310506388192316
2014-03-01 08:47:39,23.01822372420726,0.674527513493862,72.705093008932,-21.7739393893803,1.5856316571643987,-2.084913890820564
2014-03-01 20:39:47,23.22159231967631,-1.6481128443976694,75.42136895680058,-26.250668667990954,1.5102756719789454,-2.322285563699481
2014-03-02 13:54:01,19.72199803541192,-0.5516116352011693,75.72564435288989,-26.41851051677926,1.3401389332833205,1.7472982880681247
2014-03-02 15:48:27,22.118369049273973,1.5414287107996056,78.10164682336722,-22.756072091854705,1.529090691751037,1.5494993677037456
2014-03-05 13:14:59,22.804855457011133,-0.8259412285536687,78.78382573639196,-23.31951178137177,0.3528861250134767,-0.2835318275173613
2014-03-06 08:26:22,20.466486592166635,-0.15360122721584268,78.80741907339417,-23.323135746889427,0.43225668921120075,-0.38738093819258523
2014-03-06 15:23:06,22.497653002579447,-0.9170169253728027,79.64833911481436,-24.09427365775694,0.8285836796351376,-0.7542940155981537
2014-03-06 22:51:15,18.63245274142103,-0.9034640656108515,80.46458643266445,-24.831723778085735,0.5591123171583661,-0.285753073959361
2014-03-08 03:17:53,20.690724871357745,0.5495246277162131,80.7665637491311,-24.665779805675662,0.32069357170610857,-0.015896212738660154
2014-03-08 14:59:00,19.731501996853456,-0.5825889004654705,81.10597357607666,-24.863516203563055,0.37452259538398636,0.032220776057435785
2014-03-10 00:58:54,19.525547070426803,0.6400276273899408,81.51560893989907,-24.60133825356079,0.27283505499244853,0.15617574685246183
2014-03-10 18:31:24,21.011557251633338,0.368828884663996,81.65164368606156,-24.55116470985813,0.11800316803775246,0.040891422587009174
2014-03-11 05:31:18,20.263204839754795,0.31618284253420725,81.75161527597457,-24.519555408386772,0.06148211420477878,0.017547874834358268
2014-03-12 07:23:19,21.643922936701752,0.1516332367805493,81.77460791447112,-24.516068960189415,0.40891519474959637,-0.35257030284905433
2014-03-14 03:28:21,20.566471313315894,-0.8915367356439354,82.56944566547376,-25.22469601408488,0.40552576715177224,-0.35534580466037546
2014-03-17 13:43:10,19.86084946541388,-0.12733335502097987,82.58565944877466,-25.226760569510166,0.07127350292008572,0.02141927419465972
2014-03-17 16:48:10,20.311804603273934,0.35543385114431025,82.71199267131394,-25.18185746569556,0.5090929831880189,-0.3986721967523401
2014-03-17 20:35:46,20.571717167702502,-0.9443795549654599,83.6038454151507,-26.024104963014846,0.8081688144804957,-0.7294524815955086
2014-03-18 13:23:06,18.423045493343015,-0.8511667786775003,84.32833030027493,-26.64076242888658,0.6394603244367829,-0.10191106879306489
2014-03-18 16:39:05,18.8693836103475,0.7446044344142351,84.88276606402427,-26.227927100600976,0.3780351249681573,0.16114696270109263
2014-03-20 12:12:22,19.912254362171485,-0.44903728819216404,85.08440055021124,-26.318468503484393,25.502711543644786,181.01124342755597
2014-03-21 16:11:16,17.971309033963173,7.127677644303409,135.88818915131384,335.79455975451094,25.43760014115876,181.0660557879772
2014-03-24 01:35:13,34.1676096507783,0.26722964134789784,135.95960083252876,335.81364307247003,37.63893991537097,-326.091957253396
2014-03-31 01:23:43,18.50576831665897,-8.672166289314742,211.16606898205578,-316.389354752281,37.60415659640637,-326.1015385383398
2014-03-31 12:47:17,16.82327707214882,-0.042953967054563336,211.1679140253415,-316.38943400420953,0.2919229904476026,0.22196168077402945
2014-04-02 06:11:20,18.419860382549842,0.7628898594223674,211.74991496295098,-315.94543139073295,0.30855454812365224,0.22529044464130266
2014-04-03 11:19:17,18.349056790993554,0.18737171248034734,211.7850231215888,-315.9388531149269,0.034267096163745236,0.00023353246558599494
2014-04-07 07:04:55,18.794603807510537,-0.18282787995728,211.81844915527847,-315.9449643258018,0.9065195431812327,1.183965328219216
2014-04-08 23:22:52,17.983401031078994,1.3340213838888761,213.59806220795127,-313.5709224584885,1.2110402743164457,0.9295390099955227
2014-04-10 08:18:57,21.46264657528829,-0.8015407013745985,214.24052970391136,-314.08588630581073,2.4843914182666964,-4.756805855601527
2014-04-11 09:03:12,16.380319628329797,-2.079979649076714,218.56684504448467,-323.08453416969155,2.2312028739458043,-4.474221761432688
2014-04-12 06:22:24,17.30268727713486,0.3689043335585769,218.70293545180297,-323.0343298286761,0.07474720378030497,0.02587809890226822
2014-04-12 21:24:09,17.11812829544695,0.11577564615371294,218.71633945204528,-323.032777971887,0.008190626589410499,0.0008571541207231803
2014-04-13 03:40:09,17.534238569442287,0.05456420929992589,218.7193167049818,-323.03261552043466,0.14543939572563147,0.07732010843258763
2014-04-19 00:45:00,17.227256714046803,0.5365645706853464,219.00721824349654,-322.87813775502184,0.2068359534425781,0.05493720662121859
2014-04-20 22:32:36,18.60736771081298,-0.3546411825640199,219.13298861186695,-322.9227411071922,1.6029672059135294,-2.7252066316004857
2014-04-21 09:51:23,16.517974348918763,-1.7550396130733468,222.2131526553236,-328.3285510182228,1.804706146197688,-2.8954175508902438
2014-04-22 11:31:10,15.097288484666286,-0.7274945009680414,222.74240090426233,-328.7135762089727,0.275370463431031,-0.19408804964021442
2014-04-22 16:04:40,15.06298534698268,-0.14660381278576207,222.76389358218566,-328.71672711750324,0.018856340482273026,-0.0026083260201801295
2014-04-23 11:26:22,14.804080859094762,-0.12735777573911378,222.78011358522687,-328.71879286101307,0.5038748013406718,0.492627799717809
2014-04-23 22:02:30,14.808269795504453,0.9957557931742818,223.771643184867,-327.7314715180676,0.508237656171957,0.49169068212040656
2014-04-25 07:47:16,16.795592445443326,-0.15794211820723714,223.79658889757079,-327.73541149677226,0.20630802823077943,-0.12265792904787531
2014-04-26 06:28:13,14.492385559089978,-0.6226317882647647,224.18425924132856,-327.9767873761634,0.87140135547466,0.6680678898619874
2014-04-26 09:18:32,15.550328868913796,1.1641015278709776,225.5393916085201,-326.3992757170483,0.6967496216363571,0.792513378650483
2014-04-27 05:13:21,16.820588614831934,0.19587464379333142,225.57775848460128,-326.3917606188624,0.5574045686959863,-0.5546562146301426
2014-04-30 13:01:54,15.94207815650046,-1.0375173547034349,226.65420074591208,-327.50858814630857,0.5545347598236674,-0.5613604973340784
2014-05-01 16:24:05,14.745553905425064,-0.18063017006176807,226.6868280042486,-327.51448161353056,0.4239046733901546,0.3650567647292462
2014-05-03 03:46:11,15.580817816376923,0.9028743480926762,227.5020100926924,-326.7784746168501,0.5895360787857982,0.25824824676573144
2014-05-03 14:41:49,16.551302601610416,-0.6032330139571478,227.8659001618202,-326.9979851199991,0.3138693588806518,-0.17751976364488087
2014-05-04 00:08:25,14.374351788462628,-0.513661998432327,228.1297488104537,-327.13351414413984,2.6099844328259962,5.448978488084265
2014-05-07 12:59:18,15.523978604745762,2.226234537738221,233.0858690274722,-316.10002814383057,2.529292999226371,5.533142790234052
2014-05-08 13:46:35,18.82682086393907,0.3201027669893515,233.18833480890643,-316.06722856367173,0.05216313765181724,0.016359665326660888
2014-05-08 23:51:55,16.164184138724465,-0.043133442587068416,233.19019530277583,-316.06730881317725,0.3067099397607933,-0.23916676273799453
2014-05-09 05:55:39,18.740553978764932,-0.7820226247700157,233.80175468842802,-316.5455620891477,0.44244679700105394,-0.16767519790519714
2014-05-10 01:37:44,14.600138889184434,0.5228137415465799,234.07508889677794,-316.40265920898764,0.14874888125986274,0.06957337245759732
2014-05-10 17:25:52,19.786181461858092,-0.15544630638841106,234.09925245094774,-316.4064153442325,4.257232050299578,-12.371448003060124
2014-05-11 10:40:24,14.289246276407612,-2.9138120300440384,242.5895529973771,-341.1455552151079,4.3753106172582505,-12.303160004341294
2014-05-11 17:43:36,13.958557401770015,0.5102163149950636,242.84987368546425,-341.0127353529151,0.14245309196975597,0.06833740480129791
2014-05-14 09:11:08,15.309678906397739,0.1567976270622511,242.8744591813166,-341.0088804055053,0.02097579023200069,0.0007832185612244302
2014-05-17 08:20:37,14.272152655894518,-0.13178044092971586,242.89182526592825,-341.01116891579267,0.7699725670753423,-0.9405209442497835
2014-05-18 14:13:57,15.046118024538307,-1.2339282999992554,244.4144043154673,-342.88992229400486,0.8567468626256982,-0.9810856120870994
2014-05-19 22:50:42,11.804296055896007,-0.43693783964350796,244.60531899117964,-342.97334013996687,0.49726054312456824,0.31848393161533295
2014-05-21 02:30:55,14.172242345251291,0.896440968796484,245.40892540171643,-342.2529544307742,0.5171008550288434,0.3048265318717256
2014-05-21 15:16:12,13.597177993488975,-0.4802033939081394,245.63952070123733,-342.3636870762234,2.5173045834766725,5.20936706515684
2014-05-22 02:16:48,13.211835557435013,2.1918060743214562,250.44353456866978,-331.8342203004605,2.4745531035042916,5.2923669409855165
2014-05-24 22:55:26,17.980790142131887,0.380909883799486,250.5886269082459,-331.7789531942524,2.043014096848296,-3.884098091197444
2014-05-25 21:47:15,13.973655325033985,-1.9851790483783684,254.52956276236637,-339.6024164828554,2.077538982919549,-3.9612793016965213
2014-05-27 06:29:20,14.01043204537515,-0.46275491539112057,254.743704874085,-339.7015117976454,0.13313933913637754,-0.055499941408299946
2014-05-31 13:01:31,13.048145494251743,-0.22833433065158282,254.79584144063912,-339.713416365672,0.07426496103454383,0.009011473168357043
2014-06-01 16:49:54,13.553763384071985,0.3104727935181497,254.8922347961541,-339.6834888513087,0.048290390961525986,0.014962474212609322
2014-06-01 20:23:13,13.669091081288043,-0.013690376476755084,254.89242222256217,-339.6834914172468,0.05145273064403,-0.016461670574926757
2014-06-03 22:28:24,13.526382631118475,-0.32049654425590024,254.99514025744216,-339.71641219245856,0.6095241409419998,-0.6061982924240112
2014-06-05 02:56:54,13.028097992776242,-1.056565306549479,256.1114705044462,-340.8958880020948,0.5603394295253423,-0.5895945223666956
2014-06-06 11:22:47,11.413252018019516,0.06594400690493529,256.11581911649284,-340.89560123719195,0.09523090828866998,0.04028878201413022
2014-06-11 12:30:10,13.159986006586113,0.4314083964536026,256.3019323210235,-340.81531043806655,0.3089685502964983,0.18202828482645828
2014-06-12 02:08:01,12.276068810926722,0.6571330885462583,256.73375621708584,-340.53154466753904,0.2394711192291652,0.1367689525449407
2014-06-12 18:05:10,14.47425218367863,-0.21706759867841008,256.78087455948184,-340.54177253297667,0.607340735866444,-0.6359123023159157
2014-06-13 13:46:42,11.841933613569902,-1.0805383516270508,257.94843768881873,-341.80336927217087,0.6121142215650082,-0.6375428104670391
2014-06-13 14:24:55,12.313175480424528,-0.2380447726650301,258.00510300261186,-341.81685815391074,0.5519191244543151,0.5290492778389648
2014-06-20 20:43:19,11.365844068239841,1.0233146803967408,259.05227593772736,-340.74527071649294,0.5501988523891441,0.5419333273732718
2014-06-21 00:03:54,14.35980484121801,0.2307049406987094,259.10550070739015,-340.7329914991642,0.14887739994702542,-0.054320414141415085
2014-06-21 01:07:53,11.82725394963726,-0.4944997777868627,259.3500307376214,-340.85391154477577,0.46435752355503723,0.22250342802283285
2014-06-21 10:17:42,13.370805285644284,0.8271547720220171,260.0342157545002,-340.28798464311853,0.5405273622711206,0.15795426368453036
2014-06-22 17:26:32,13.481563493681294,-0.6299759580042927,260.43108546216365,-340.5380030174067,0.40820878465896726,-0.26088503661318896
2014-06-22 20:19:10,12.110853369635699,-0.6477251436022291,260.85063332381816,-340.8097547163449,0.32386483792114973,-0.19037522768297777
2014-06-23 00:44:38,12.186113206476836,-0.47768380147098277,261.07881513800595,-340.91875347277266,0.41264691258530206,0.17620387308485874
2014-06-26 00:01:49,11.155485766693733,0.7727302316997768,261.67592714898876,-340.4573469701752,0.29985372971651714,0.2307693645653046
2014-06-30 01:36:54,13.73157366987639,0.05094554396845563,261.678522597439,-340.45721474364206,1.1081632278810503,-1.6467961443864851
2014-07-01 18:32:05,11.257376854630644,-1.4878612191034115,263.89225360475086,-343.75093925894816,3.786672299646625,4.5571153849047334
